Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,strain,run_center (run),run_machine_id (run),AssemblyName,source_of_DNA,read_mask (run)
SRR518722,WGS,554,776451288,PRJNA36679,SAMN00014227,1777310825,BCM,public,"sff,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX157787,454 GS FLX Titanium,4WG_DMEL.AB_001sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2012-07-05T00:00:00Z,BCM-DGRP301,SRP000694,DGRP-301,,,,,
SRR518725,WGS,507,669656715,PRJNA36679,SAMN00014228,1581887052,BCM,public,"sff,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX157788,454 GS FLX Titanium,4WG_DMEL.30_001sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2012-07-05T00:00:00Z,BCM-DGRP303,SRP000694,DGRP-303,,,,,
SRR518727,WGS,519,269457784,PRJNA36679,SAMN00014228,633894507,BCM,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX157788,454 GS FLX Titanium,4WG_DMEL.30_001sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2012-07-05T00:00:00Z,BCM-DGRP303,SRP000694,DGRP-303,,,,,
SRR518730,WGS,512,227181993,PRJNA36679,SAMN00014228,532055276,BCM,public,"sff,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX157789,454 GS FLX Titanium,4WG_DMEL.30_001sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2012-07-05T00:00:00Z,BCM-DGRP303,SRP000694,DGRP-303,,,,,
SRR518744,WGS,519,338258492,PRJNA36679,SAMN00014592,802009148,BCM,public,"sff,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX157798,454 GS FLX Titanium,4WG_DMEL.AE_001sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2012-07-05T00:00:00Z,BCM-DGRP306,SRP000694,DGRP-306,,,,,
SRR518746,WGS,522,129385732,PRJNA36679,SAMN00014592,305590375,BCM,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX157797,454 GS FLX Titanium,4WG_DMEL.AE_001sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2012-07-05T00:00:00Z,BCM-DGRP306,SRP000694,DGRP-306,,,,,
SRR518971,WGS,508,303321618,PRJNA36679,SAMN00014247,730087973,BCM,public,"sff,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX157997,454 GS FLX Titanium,4WG_DMEL.BG_001sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2012-07-06T00:00:00Z,BCM-DGRP732,SRP000694,DGRP-732,,,,,
SRR060821,WGS,150,2474878050,PRJNA36679,SAMN00017373,1692604292,BCM,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023837,Illumina Genome Analyzer II,IWG_DGRP.589_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2010-07-22T00:00:00Z,BCM-DGRP589,SRP000694,DGRP-589,,,,,
SRR034413,WGS,504,696994892,PRJNA36679,SAMN00014232,1594518027,BCM,public,"sff,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX015974,454 GS FLX Titanium,4WG_DMEL.32_000sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2010-01-21T00:00:00Z,BCM-DGRP324,SRP000694,DGRP-324,BCM,FLX10070257,,,
SRR034414,WGS,517,736074479,PRJNA36679,SAMN00014232,1731785095,BCM,public,"sff,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX015974,454 GS FLX Titanium,4WG_DMEL.32_000sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2010-01-21T00:00:00Z,BCM-DGRP324,SRP000694,DGRP-324,BCM,FLX10070254,,,
SRR034415,WGS,499,644065264,PRJNA36679,SAMN00014232,1493789694,BCM,public,"sff,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX015974,454 GS FLX Titanium,4WG_DMEL.32_000sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2010-01-21T00:00:00Z,BCM-DGRP324,SRP000694,DGRP-324,BCM,FLX10070252,,,
SRR034416,WGS,507,647731474,PRJNA36679,SAMN00014232,1493393961,BCM,public,"sff,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX015974,454 GS FLX Titanium,4WG_DMEL.32_000sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2010-01-21T00:00:00Z,BCM-DGRP324,SRP000694,DGRP-324,BCM,FLX08070217,,,
SRR034417,WGS,544,306692837,PRJNA36679,SAMN00014232,706518022,BCM,public,"sff,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX015974,454 GS FLX Titanium,4WG_DMEL.32_000sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,LS454,2010-01-21T00:00:00Z,BCM-DGRP324,SRP000694,DGRP-324,BCM,FLX09070242,,,
SRR834504,WGS,150,2554715550,PRJNA36679,SAMN00013953,1437972728,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021060,Illumina Genome Analyzer II,IWG_DGRP.309-1_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP309,SRP000694,DGRP-309,,,GCA_000001215.1,,
SRR834505,WGS,150,2519341050,PRJNA36679,SAMN00013954,1419023942,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021080,Illumina Genome Analyzer II,IWG_DGRP.310_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP310,SRP000694,DGRP-310,,,GCA_000001215.1,,
SRR834506,WGS,150,2043456600,PRJNA36679,SAMN00013955,1115943856,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021081,Illumina Genome Analyzer II,IWG_DGRP.317_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP317,SRP000694,DGRP-317,,,GCA_000001215.1,,
SRR834507,WGS,150,2930117700,PRJNA36679,SAMN00013964,1674599432,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021082,Illumina Genome Analyzer II,IWG_DGRP.318_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP318,SRP000694,DGRP-318,,,GCA_000001215.1,,
SRR834510,WGS,190,4928189600,PRJNA36679,SAMN00013958,1730100110,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021063,Illumina Genome Analyzer II,IWG_DGRP.320_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP320,SRP000694,DGRP-320,,,GCA_000001215.1,,
SRR834511,WGS,190,6394844440,PRJNA36679,SAMN00013969,2092947196,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021094,Illumina Genome Analyzer II,IWG_DGRP.321_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP321,SRP000694,DGRP-321,,,GCA_000001215.1,,
SRR834513,WGS,150,2168074800,PRJNA36679,SAMN00013972,1184580565,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021097,Illumina Genome Analyzer II,IWG_DGRP.338_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP338,SRP000694,DGRP-338,,,GCA_000001215.1,,
SRR834515,WGS,150,2097750150,PRJNA36679,SAMN00013975,1165846303,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021100,Illumina Genome Analyzer II,IWG_DGRP.350_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP350,SRP000694,DGRP-350,,,GCA_000001215.1,,
SRR834516,WGS,150,3373679100,PRJNA36679,SAMN00013976,1919119167,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021101,Illumina Genome Analyzer II,IWG_DGRP.352-2_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP352,SRP000694,DGRP-352,,,GCA_000001215.1,,
SRR834520,WGS,190,4859901700,PRJNA36679,SAMN00013991,1872769575,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021157,Illumina Genome Analyzer II,IWG_DGRP.392_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP392,SRP000694,DGRP-392,,,GCA_000001215.1,,
SRR834524,WGS,150,2633584800,PRJNA36679,SAMN00013940,1444296189,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021039,Illumina Genome Analyzer II,IWG_DGRP.195-2_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP195,SRP000694,DGRP-195,,,GCA_000001215.1,,
SRR834525,WGS,150,2351597400,PRJNA36679,SAMN00013942,1264495007,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021041,Illumina Genome Analyzer II,IWG_DGRP.217-2_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP217,SRP000694,DGRP-217,,,GCA_000001215.1,,
SRR834526,WGS,190,3519463480,PRJNA36679,SAMN00013941,1951581995,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021040,Illumina Genome Analyzer II,IWG_DGRP.21_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP21,SRP000694,DGRP-21,,,GCA_000001215.1,,
SRR834528,WGS,150,2324496150,PRJNA36679,SAMN00013943,1342680721,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021042,Illumina Genome Analyzer II,IWG_DGRP.227-2_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP227,SRP000694,DGRP-227,,,GCA_000001215.1,,
SRR834529,WGS,150,2165602200,PRJNA36679,SAMN00013944,1149730358,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021043,Illumina Genome Analyzer II,IWG_DGRP.228_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP228,SRP000694,DGRP-228,,,GCA_000001215.1,,
SRR834530,WGS,150,2234658750,PRJNA36679,SAMN00013956,1196400169,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021061,Illumina Genome Analyzer II,IWG_DGRP.233_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP233,SRP000694,DGRP-233,,,GCA_000001215.1,,
SRR834531,WGS,190,3638120380,PRJNA36679,SAMN00013946,1970839089,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021053,Illumina Genome Analyzer II,IWG_DGRP.235_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP235,SRP000694,DGRP-235,,,GCA_000001215.1,,
SRR834532,WGS,150,2584267500,PRJNA36679,SAMN00013947,1394167400,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021054,Illumina Genome Analyzer II,IWG_DGRP.239-2_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP239,SRP000694,DGRP-239,,,GCA_000001215.1,,
SRR834533,WGS,150,2603801550,PRJNA36679,SAMN00013948,1424476896,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021055,Illumina Genome Analyzer II,IWG_DGRP.256_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP256,SRP000694,DGRP-256,,,GCA_000001215.1,,
SRR834534,WGS,150,2668591350,PRJNA36679,SAMN00013951,1465931423,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021058,Illumina Genome Analyzer II,IWG_DGRP.280_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP280,SRP000694,DGRP-280,,,GCA_000001215.1,,
SRR834535,WGS,150,2646432900,PRJNA36679,SAMN00013952,1542610159,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021059,Illumina Genome Analyzer II,IWG_DGRP.287_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP287,SRP000694,DGRP-287,,,GCA_000001215.1,,
SRR834536,WGS,150,2609302800,PRJNA36679,SAMN00013469,1453168014,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX020747,Illumina Genome Analyzer II,IWG_DGRP.101_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP101,SRP000694,DGRP-101,,,GCA_000001215.1,,
SRR834538,WGS,150,2384830500,PRJNA36679,SAMN00013467,1249007526,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX020745,Illumina Genome Analyzer II,IWG_DGRP.105_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP105,SRP000694,DGRP-105,,,GCA_000001215.1,,
SRR834539,WGS,190,4160392380,PRJNA36679,SAMN00013979,2371173892,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021104,Illumina Genome Analyzer II,IWG_DGRP.370_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP370,SRP000694,DGRP-370,,,GCA_000001215.1,,
SRR834540,WGS,150,2017410000,PRJNA36679,SAMN00013471,1123518057,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX020748,Illumina Genome Analyzer II,IWG_DGRP.129_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP129,SRP000694,DGRP-129,,,GCA_000001215.1,,
SRR834541,WGS,190,5334649380,PRJNA36679,SAMN00030536,1772176491,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX025317,Illumina Genome Analyzer II,IWG_DGRP.38_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP38,SRP000694,DGRP-38,,,GCA_000001215.1,,
SRR834542,WGS,150,2922822300,PRJNA36679,SAMN00013480,1688463468,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX020753,Illumina Genome Analyzer II,IWG_DGRP.136_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP136,SRP000694,DGRP-136,,,GCA_000001215.1,,
SRR834543,WGS,190,4160637290,PRJNA36679,SAMN00017370,2170477036,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023834,Illumina Genome Analyzer II,IWG_DGRP.377_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP377,SRP000694,DGRP-377,,,GCA_000001215.1,,
SRR834544,WGS,150,2458525350,PRJNA36679,SAMN00013978,1288408948,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021103,Illumina Genome Analyzer II,IWG_DGRP.367_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP367,SRP000694,DGRP-367,,,GCA_000001215.1,,
SRR834546,WGS,190,3540828980,PRJNA36679,SAMN00017015,1813294588,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023424,Illumina Genome Analyzer II,IWG_DGRP.359_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP359,SRP000694,DGRP-359,,,GCA_000001215.1,,
SRR834547,WGS,190,4665902580,PRJNA36679,SAMN00013931,1527114654,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021026,Illumina Genome Analyzer II,IWG_DGRP.177_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP177,SRP000694,DGRP-177,,,GCA_000001215.1,,
SRR834548,WGS,150,2517685500,PRJNA36679,SAMN00013678,1390630732,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX020761,Illumina Genome Analyzer II,IWG_DGRP.161_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP161,SRP000694,DGRP-161,,,GCA_000001215.1,,
SRR834549,WGS,150,2328759150,PRJNA36679,SAMN00013914,1318155084,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021009,Illumina Genome Analyzer II,IWG_DGRP.158_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP158,SRP000694,DGRP-158,,,GCA_000001215.1,,
SRR834550,WGS,150,3047823450,PRJNA36679,SAMN00013677,1749621430,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX020760,Illumina Genome Analyzer II,IWG_DGRP.149_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP149,SRP000694,DGRP-149,,,GCA_000001215.1,,
SRR834551,WGS,220,4528457340,PRJNA36679,SAMN00013676,2425162653,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX020759,Illumina Genome Analyzer II,IWG_DGRP.142_000pB,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP142,SRP000694,DGRP-142,,,GCA_000001215.1,,
SRR834554,WGS,190,3790217850,PRJNA36679,SAMN00013989,2031234274,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021113,Illumina Genome Analyzer II,IWG_DGRP.383_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP383,SRP000694,DGRP-383,,,GCA_000001215.1,,
SRR835023,WGS,190,4757650920,PRJNA36679,SAMN00014003,2050836290,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021242,Illumina Genome Analyzer II,IWG_DGRP.405_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP405,SRP000694,DGRP-405,,,GCA_000001215.1,,
SRR835024,WGS,190,4923018560,PRJNA36679,SAMN00014020,1944831859,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021254,Illumina Genome Analyzer II,IWG_DGRP.406_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP406,SRP000694,DGRP-406,,,GCA_000001215.1,,
SRR835025,WGS,190,6561025660,PRJNA36679,SAMN00013998,2371658494,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021235,Illumina Genome Analyzer II,IWG_DGRP.40_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP40,SRP000694,DGRP-40,,,GCA_000001215.1,,
SRR835026,WGS,190,4155930230,PRJNA36679,SAMN00014008,2325967290,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021245,Illumina Genome Analyzer II,IWG_DGRP.426_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP426,SRP000694,DGRP-426,,,GCA_000001215.1,,
SRR835027,WGS,190,3532722820,PRJNA36679,SAMN00014021,1811891707,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021255,Illumina Genome Analyzer II,IWG_DGRP.42_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP42,SRP000694,DGRP-42,,,GCA_000001215.1,,
SRR835028,WGS,190,4252431420,PRJNA36679,SAMN00014007,1768533267,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021244,Illumina Genome Analyzer II,IWG_DGRP.439_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP439,SRP000694,DGRP-439,,,GCA_000001215.1,,
SRR835029,WGS,190,4100375750,PRJNA36679,SAMN00014009,2341788862,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021246,Illumina Genome Analyzer II,IWG_DGRP.440_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP440,SRP000694,DGRP-440,,,GCA_000001215.1,,
SRR835030,WGS,190,4016410950,PRJNA36679,SAMN00017371,2202530851,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023835,Illumina Genome Analyzer II,IWG_DGRP.441_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP441,SRP000694,DGRP-441,,,GCA_000001215.1,,
SRR835031,WGS,190,5468918960,PRJNA36679,SAMN00014023,2150675701,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021260,Illumina Genome Analyzer II,IWG_DGRP.443_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP443,SRP000694,DGRP-443,,,GCA_000001215.1,,
SRR835032,WGS,150,2735470950,PRJNA36679,SAMN00014024,1515756488,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021261,Illumina Genome Analyzer II,IWG_DGRP.45_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP45,SRP000694,DGRP-45,,,GCA_000001215.1,,
SRR835033,WGS,190,4685830160,PRJNA36679,SAMN00014025,1928743993,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021262,Illumina Genome Analyzer II,IWG_DGRP.461_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP461,SRP000694,DGRP-461,,,GCA_000001215.1,,
SRR835035,WGS,150,3070829400,PRJNA36679,SAMN00014028,1746199087,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021268,Illumina Genome Analyzer II,IWG_DGRP.491_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP491,SRP000694,DGRP-491,,,GCA_000001215.1,,
SRR835036,WGS,190,4235129450,PRJNA36679,SAMN00014029,2336797803,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021270,Illumina Genome Analyzer II,IWG_DGRP.492_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP492,SRP000694,DGRP-492,,,GCA_000001215.1,,
SRR835037,WGS,150,2840311350,PRJNA36679,SAMN00014027,1580730959,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021267,Illumina Genome Analyzer II,IWG_DGRP.49_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP49,SRP000694,DGRP-49,,,GCA_000001215.1,,
SRR835038,WGS,190,4211981370,PRJNA36679,SAMN00014030,2328668003,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021271,Illumina Genome Analyzer II,IWG_DGRP.502_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP502,SRP000694,DGRP-502,,,GCA_000001215.1,,
SRR835040,WGS,190,4022162820,PRJNA36679,SAMN00014031,2226469155,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021272,Illumina Genome Analyzer II,IWG_DGRP.508_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP508,SRP000694,DGRP-508,,,GCA_000001215.1,,
SRR835041,WGS,150,2857193400,PRJNA36679,SAMN00014032,1603533725,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021273,Illumina Genome Analyzer II,IWG_DGRP.509_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP509,SRP000694,DGRP-509,,,GCA_000001215.1,,
SRR835042,WGS,190,4050868590,PRJNA36679,SAMN00014033,2254516984,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021282,Illumina Genome Analyzer II,IWG_DGRP.513_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP513,SRP000694,DGRP-513,,,GCA_000001215.1,,
